Products ID;Active;Name;Categories;Price;Tax rules ID;Reference;Quantity;Minimal quantity;Short description;URL rewritten;Product available date;Product creation date;Show price;Image URLs;Feature
413;1;Szablon 102225;Główna,Sklepy PrestaShop,Zwierzęta;300;1;102225;-1;0;"Niniejszy szablon oferuje następujące funkcje: Ajax, Bootstrap, Wielozadaniowy, premium, Responsywny, Wspiera języki pisane od prawej do lewej, Przystosowany do wyszukiwarek, Rozwijane menu, Pakiet quickstart, MegaMenu;";szablon-102225;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/102200/102225-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|102225|2|1,Strona przykładowa|<a href=""https://capricathemes.com/prestashop/PRS14/PRS140347/""><b>Zobacz</b></a>|3|1,Autor|codezeel|4|1"
414;1;Szablon 102765;Główna,Sklepy PrestaShop,Elektronika;300;1;102765;-1;0;"Niniejszy szablon oferuje następujące funkcje: Rozwijane menu, Pakiet quickstart;";szablon-102765;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/102700/102765-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|102765|2|1,Strona przykładowa|<a href=""https://infinitytemplate.com/Prestashop/PRS01/PRS010/en/""><b>Zobacz</b></a>|3|1,Autor|infinitytemplate|4|1"
415;1;Szablon 102598;Główna,Sklepy PrestaShop,Kawiarnie i Restauracje;307;1;102598;-1;0;"Niniejszy szablon oferuje następujące funkcje: Ajax, Bootstrap, Wielozadaniowy, premium, Responsywny, Wspiera języki pisane od prawej do lewej, Przystosowany do wyszukiwarek, Rozwijane menu, Pakiet quickstart, MegaMenu;";szablon-102598;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/102500/102598-2-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|102598|2|1,Strona przykładowa|<a href=""https://capricathemes.com/prestashop/PRS14/PRS140349/""><b>Zobacz</b></a>|3|1,Autor|codezeel|4|1"
416;1;Szablon 102224;Główna,Sklepy PrestaShop,Uroda i piękno;307;1;102224;-1;0;"Niniejszy szablon oferuje następujące funkcje: Ajax, Bootstrap, Wielozadaniowy, premium, Responsywny, Wspiera języki pisane od prawej do lewej, Przystosowany do wyszukiwarek, Pakiet quickstart, MegaMenu;";szablon-102224;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/102200/102224-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|102224|2|1,Strona przykładowa|<a href=""https://capricathemes.com/prestashop/PRS14/PRS140346/""><b>Zobacz</b></a>|3|1,Autor|codezeel|4|1"
417;1;Szablon 97860;Główna,Sklepy PrestaShop,Uroda i piękno;431;1;97860;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-97860;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/97800/97860-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|97860|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_eze_253/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
418;1;Szablon 83670;Główna,Sklepy PrestaShop,Elektronika;307;1;83670;-1;0;"Niniejszy szablon oferuje następujące funkcje: Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, premium, Responsywny;";szablon-83670;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/83600/83670-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|83670|2|1,Strona przykładowa|<a href=""https://prestashop.templatemela.com/PRSADD11/PRS266/""><b>Zobacz</b></a>|3|1,Autor|templatemela|4|1"
419;1;Szablon 79762;Główna,Sklepy PrestaShop,Kawiarnie i Restauracje;307;1;79762;-1;0;"Niniejszy szablon oferuje następujące funkcje: Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, premium, Responsywny;";szablon-79762;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/79700/79762-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|79762|2|1,Strona przykładowa|<a href=""https://prestashop.templatemela.com/PRSADD10/PRS236/""><b>Zobacz</b></a>|3|1,Autor|templatemela|4|1"
420;1;Szablon 81363;Główna,Sklepy PrestaShop,Elektronika;307;1;81363;-1;0;"Niniejszy szablon oferuje następujące funkcje: Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, Responsywny;";szablon-81363;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/81300/81363-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|81363|2|1,Strona przykładowa|<a href=""https://prestashop.templatemela.com/PRSADD11/PRS261/""><b>Zobacz</b></a>|3|1,Autor|templatemela|4|1"
421;1;Szablon 100042;Główna,Sklepy PrestaShop,Kulinarne;431;1;100042;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-100042;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/100000/100042-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|100042|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_eze_234tm/index.php""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
422;1;Szablon 84008;Główna,Sklepy PrestaShop,Zwierzęta;307;1;84008;-1;0;"Niniejszy szablon oferuje następujące funkcje: Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, premium, Responsywny;";szablon-84008;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/84000/84008-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|84008|2|1,Strona przykładowa|<a href=""https://prestashop.templatemela.com/PRSADD11/PRS274/""><b>Zobacz</b></a>|3|1,Autor|templatemela|4|1"
423;1;Szablon 84421;Główna,Sklepy PrestaShop,Moda;300;1;84421;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-84421;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/84400/84421-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|84421|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_23972/index.php""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
424;1;Szablon 103900;Główna,Sklepy PrestaShop,Elektronika;307;1;103900;-1;0;"Niniejszy szablon oferuje następujące funkcje: Wielozadaniowy, premium, Responsywny, Wspiera języki pisane od prawej do lewej;";szablon-103900;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/103900/103900-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|103900|2|1,Strona przykładowa|<a href=""https://prestashop.templatemela.com/PRSADD12/PRS284/""><b>Zobacz</b></a>|3|1,Autor|templatemela|4|1"
425;1;Szablon 89662;Główna,Sklepy PrestaShop,Kulinarne;431;1;89662;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-89662;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/89600/89662-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|89662|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_23677/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
426;1;Szablon 84942;Główna,Sklepy PrestaShop,Uroda i piękno;300;1;84942;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-84942;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/84900/84942-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|84942|2|1,Strona przykładowa|<a href=""http://ld-prestashop.template-help.com/prestashop_23491/index.php""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
427;1;Szablon 92990;Główna,Sklepy PrestaShop,Najbardziej popularne;431;1;92990;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-92990;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/92900/92990-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|92990|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_eze_180/""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
428;1;Szablon 100697;Główna,Sklepy PrestaShop,Kawiarnie i Restauracje;300;1;100697;-1;0;"Niniejszy szablon oferuje następujące funkcje: Ajax, Bootstrap, Zawiera wersję dla urządzeń mobilnych, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina);";szablon-100697;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/100600/100697-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|100697|2|1,Strona przykładowa|<a href=""https://infinitytemplate.com/Prestashop/PRS02/PRS027/en/""><b>Zobacz</b></a>|3|1,Autor|infinitytemplate|4|1"
429;1;Szablon 58023;Główna,Sklepy PrestaShop,Projektowanie wnętrz i meble;406;1;58023;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-58023;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/58000/58023-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|58023|2|1,Strona przykładowa|<a href=""http://ld-prestashop.template-help.com/prestashop_58023/""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
430;1;Szablon 101190;Główna,Sklepy PrestaShop,Projektowanie wnętrz i meble;354;1;101190;-1;0;"Niniejszy szablon oferuje następujące funkcje: 1.7.x;";szablon-101190;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/101100/101190-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|101190|2|1,Strona przykładowa|<a href=""https://demotheme.site/prestashop/rb_stark_demo/en/""><b>Zobacz</b></a>|3|1,Autor|RubikTheme|4|1"
431;1;Szablon 51255;Główna,Sklepy PrestaShop,Kulinarne;431;1;51255;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-51255;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/51200/51255-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|51255|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_18903/?page""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
432;1;Szablon 49108;Główna,Sklepy PrestaShop,Nieruchomości;431;1;49108;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-49108;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/49100/49108-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|49108|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_22331/index.php""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
433;1;Szablon 67439;Główna,Sklepy PrestaShop,Sport;431;1;67439;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-67439;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/67400/67439-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|67439|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_11419/""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
434;1;Szablon 71249;Główna,Sklepy PrestaShop,Projektowanie przestrzeni;431;1;71249;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-71249;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/71200/71249-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|71249|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_17658/""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
435;1;Szablon 62447;Główna,Sklepy PrestaShop,Biżuteria;431;1;62447;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-62447;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/62400/62447-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|62447|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_62447/index.php""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
436;1;Szablon 66113;Główna,Sklepy PrestaShop,Projektowanie wnętrz i meble;431;1;66113;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid;";szablon-66113;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/66100/66113-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|66113|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_65794""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
437;1;Szablon 88380;Główna,Sklepy PrestaShop,Kulinarne;431;1;88380;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-88380;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/88300/88380-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|88380|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_23703/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
438;1;Szablon 86744;Główna,Sklepy PrestaShop,Sport;431;1;86744;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-86744;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/86700/86744-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|86744|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_25936/index.php""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
439;1;Szablon 73693;Główna,Sklepy PrestaShop,Uroda i piękno;431;1;73693;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-73693;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/73600/73693-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|73693|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_18843/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
440;1;Szablon 71733;Główna,Sklepy PrestaShop,Kulinarne;431;1;71733;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-71733;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/71700/71733-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|71733|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_16923/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
441;1;Szablon 75696;Główna,Sklepy PrestaShop,Moda;431;1;75696;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-75696;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/75600/75696-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|75696|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_18953/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
442;1;Szablon 70643;Główna,Sklepy PrestaShop,Elektronika;431;1;70643;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-70643;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/70600/70643-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|70643|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_15336/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
443;1;Szablon 70515;Główna,Sklepy PrestaShop,Moda;431;1;70515;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-70515;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/70500/70515-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|70515|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_16328_v1/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
444;1;Szablon 108796;Główna,Sklepy PrestaShop,Kawiarnie i Restauracje;307;1;108796;-1;0;Niniejszy szablon oferuje następujące funkcje: Ajax, Bootstrap, Responsywny, Przystosowany do wyszukiwarek, Rozwijane menu, Pakiet quickstart, Blog, HTML 5, JQuery;szablon-108796;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/108700/108796-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|108796|2|1,Strona przykładowa|<a href=""https://www.mahardhi.com/prestashop/MT03/coffee/""><b>Zobacz</b></a>|3|1,Autor|mahardhi|4|1"
445;1;Szablon 108852;Główna,Sklepy PrestaShop,Uroda i piękno;307;1;108852;-1;0;Niniejszy szablon oferuje następujące funkcje: Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, Responsywny;szablon-108852;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/108800/108852-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|108852|2|1,Strona przykładowa|<a href=""https://prestashop.templatemela.com/PRSADD12/PRS289/""><b>Zobacz</b></a>|3|1,Autor|templatemela|4|1"
446;1;Szablon 69692;Główna,Sklepy PrestaShop,Samochody;406;1;69692;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-69692;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/69600/69692-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|69692|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_15560/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
447;1;Szablon 71097;Główna,Sklepy PrestaShop,Projektowanie wnętrz i meble;406;1;71097;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-71097;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/71000/71097-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|71097|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_15584_v1/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
448;1;Szablon 109593;Główna,Sklepy PrestaShop,Uroda i piękno;307;1;109593;-1;0;Niniejszy szablon oferuje następujące funkcje: Ajax, Bootstrap, Lekki szablon, Wielozadaniowy, Responsywny, Wspiera języki pisane od prawej do lewej, Przystosowany do wyszukiwarek, Rozwijane menu, Przykładowa treść, Zakładki, Pakiet quickstart, MegaMenu;szablon-109593;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/109500/109593-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|109593|2|1,Strona przykładowa|<a href=""https://demo.codezeel.com/prestashop/PRS15/PRS150366/""><b>Zobacz</b></a>|3|1,Autor|codezeel|4|1"
449;1;Szablon 87319;Główna,Sklepy PrestaShop,Uroda i piękno;431;1;87319;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-87319;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/87300/87319-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|87319|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_23671/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
450;1;Szablon 109598;Główna,Sklepy PrestaShop,Projektowanie wnętrz i meble;325;1;109598;-1;0;Niniejszy szablon oferuje następujące funkcje: Ajax, Bootstrap, Responsywny, Przystosowany do wyszukiwarek, Rozwijane menu, Pakiet quickstart, Blog, HTML 5, JQuery;szablon-109598;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/109500/109598-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|109598|2|1,Strona przykładowa|<a href=""https://mahardhi.com/prestashop/MT03/vintage/""><b>Zobacz</b></a>|3|1,Autor|mahardhi|4|1"
451;1;Szablon 99433;Główna,Sklepy PrestaShop,Podróże;431;1;99433;-1;0;"Niniejszy szablon oferuje następujące funkcje: Grid, List;";szablon-99433;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/99400/99433-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|99433|2|1,Strona przykładowa|<a href=""https://ld-prestashop.template-help.com/prestashop_eze_247/index.php""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
452;1;Szablon 105667;Główna,Sklepy PrestaShop,Projektowanie wnętrz i meble;307;1;105667;-1;0;"Niniejszy szablon oferuje następujące funkcje: Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, Responsywny;";szablon-105667;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/105600/105667-big.jpg;"Typ szablonu|Sklepy PrestaShop|1|1,Numer szablonu|105667|2|1,Strona przykładowa|<a href=""https://prestashop.templatemela.com/PRSADD12/PRS288/""><b>Zobacz</b></a>|3|1,Autor|templatemela|4|1"
