Products ID;Active;Name;Categories;Price;Tax rules ID;Reference;Quantity;Minimal quantity;Short description;URL rewritten;Product available date;Product creation date;Show price;Image URLs;Feature
211;1;Szablon 102884;Główna,Szablony Joomla! CMS,Przemysł;223;1;102884;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Wielozadaniowy, Responsywny, Członkowie zespołu;";szablon-102884;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/102800/102884-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|102884|2|1,Strona przykładowa|<a href=""http://industrx.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
212;1;Szablon 100740;Główna,Szablony Joomla! CMS,Biznes;223;1;100740;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Wielozadaniowy, Responsywny, Członkowie zespołu;";szablon-100740;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/100700/100740-2-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|100740|2|1,Strona przykładowa|<a href=""https://wtcorporate.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
213;1;Szablon 105662;Główna,Szablony Joomla! CMS,Moda;263;1;105662;-1;0;"Niniejszy szablon oferuje następujące funkcje: Bootstrap, premium, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Rozwijane menu, Zaawansowane opcje szablonu, MegaMenu, online store/shop;";szablon-105662;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/105600/105662-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|105662|2|1,Strona przykładowa|<a href=""http://demo.joomlabuff.com/fashiony/""><b>Zobacz</b></a>|3|1,Autor|Joomlabuff|4|1"
214;1;Szablon 106459;Główna,Szablony Joomla! CMS,Medycyna;223;1;106459;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Ajax, Bootstrap, Lekki szablon, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Pojedyńczy produkt, Rozwijane menu, Zaawansowane opcje szablonu, Technologia Drag and Drop, Power Page Builder, Optymalizacja wydajności, Online Store/Shop;szablon-106459;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/106400/106459-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|106459|2|1,Strona przykładowa|<a href=""http://demo.joomlabuff.com/fastburner/""><b>Zobacz</b></a>|3|1,Autor|Joomlabuff|4|1"
215;1;Szablon 84038;Główna,Szablony Joomla! CMS,Media;223;1;84038;-1;0;"Niniejszy szablon oferuje następujące funkcje: 3.9.x;";szablon-84038;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/84000/84038-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|84038|2|1,Strona przykładowa|<a href=""https://habernews.joomlatema.net/index.html""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
216;1;Szablon 64767;Główna,Szablony Joomla! CMS,Media;223;1;64767;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Wielozadaniowy, Członkowie zespołu;";szablon-64767;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/64700/64767-big.png;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|64767|2|1,Strona przykładowa|<a href=""https://wtnews.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
217;1;Szablon 65138;Główna,Szablony Joomla! CMS,Zwierzęta;223;1;65138;-1;0;"Niniejszy szablon oferuje następujące funkcje: Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Zawiera wersję dla urządzeń mobilnych, Responsywny, Przystosowany do wyszukiwarek, Członkowie zespołu;";szablon-65138;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/65100/65138-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|65138|2|1,Strona przykładowa|<a href=""https://pethouse.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
218;1;Szablon 108078;Główna,Szablony Joomla! CMS,Fotografika;223;1;108078;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Wielozadaniowy, Responsywny, Przystosowany do wyszukiwarek, Członkowie zespołu;szablon-108078;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/108000/108078-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|108078|2|1,Strona przykładowa|<a href=""https://atomizer.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
219;1;Szablon 107570;Główna,Szablony Joomla! CMS,Biznes;248;1;107570;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Ajax, Bootstrap, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Blog, Gallery, Portfolio, JQuery;szablon-107570;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/107500/107570-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|107570|2|1,Strona przykładowa|<a href=""http://artex-jo.payo-themes.com/""><b>Zobacz</b></a>|3|1,Autor|prothemes|4|1"
220;1;Szablon 58277;Główna,Szablony Joomla! CMS,Rodzina;234;1;58277;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-58277;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/58200/58277-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|58277|2|1,Strona przykładowa|<a href=""https://livedemo00.template-help.com/joomla_58277""><b>Zobacz</b></a>|3|1,Autor|RockThemes|4|1"
221;1;Szablon 110762;Główna,Szablony Joomla! CMS,Książki;223;1;110762;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Kalendarz Wydarzeń, Licencja GPL (zdjęcia nie są dołączone), Responsywny, Przystosowany do wyszukiwarek, Członkowie zespołu, Pocięty projekt PSD, Rozwijane menu, Mapa Google, Przykładowa treść, Pakiet quickstart, MegaMenu, Blog, Gallery, Portfolio, Forum, HTML 5, JQuery, HTML plus JS;szablon-110762;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/110700/110762-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|110762|2|1,Strona przykładowa|<a href=""https://educate.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
222;1;Szablon 113868;Główna,Szablony Joomla! CMS,Biznes;263;1;113868;-1;0;Niniejszy szablon oferuje następujące funkcje: Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Wielozadaniowy, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Wspiera języki pisane od prawej do lewej, Przystosowany do wyszukiwarek, Członkowie zespołu, Rozwijane menu, Mapa Google, Zakładki, Technologia Drag and Drop, MegaMenu, Blog, Online Store/Shop, Gallery, Portfolio, One Page Templates, Parallax, Lazy Load effect;szablon-113868;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/113800/113868-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|113868|2|1,Strona przykładowa|<a href=""https://finadco.payo-themes.com/""><b>Zobacz</b></a>|3|1,Autor|prothemes|4|1"
223;1;Szablon 58640;Główna,Szablony WordPress CMS,Architektura;234;1;58640;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-58640;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/58600/58640-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|58640|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_25568/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
224;1;Szablon 112214;Główna,Szablony WordPress CMS,Medycyna;223;1;112214;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Ajax, Bootstrap, Lekki szablon, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Pojedyńczy produkt, Członkowie zespołu, Mapa Google, Zakładki, Zaawansowane opcje szablonu, Blog, Online Store/Shop, HTML 5, JQuery;szablon-112214;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/112200/112214-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|112214|2|1,Strona przykładowa|<a href=""http://primehostingindia.com/templatemonster/wp/medz/""><b>Zobacz</b></a>|3|1,Autor|Themeganj|4|1"
225;1;Szablon 118183;Główna,Szablony Joomla! CMS,Biznes;238;1;118183;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Ajax, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Lekki szablon, Wielozadaniowy, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Pojedyńczy produkt, Członkowie zespołu, Rozwijane menu, Mapa Google, Przykładowa treść, Zakładki, Pakiet quickstart, Technologia Drag and Drop, MegaMenu, Power Page Builder, HTML 5, JQuery, Static, Parallax;szablon-118183;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/118100/118183-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|118183|2|1,Strona przykładowa|<a href=""http://constru.themes-pro.com/""><b>Zobacz</b></a>|3|1,Autor|prothemes|4|1"
226;1;Szablon 115073;Główna,Szablony Joomla! CMS,Przemysł;223;1;115073;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Responsywny, Członkowie zespołu, Rozwijane menu, Mapa Google, Pakiet quickstart, MegaMenu, Blog, Gallery, Portfolio, Forum, HTML 5, JQuery;szablon-115073;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/115000/115073-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|115073|2|1,Strona przykładowa|<a href=""https://corporatex.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
227;1;Szablon 118368;Główna,Szablony Joomla! CMS,Przemysł;223;1;118368;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, Responsywny, Przystosowany do wyszukiwarek, Członkowie zespołu, Mapa Google, Przykładowa treść, Zakładki, Pakiet quickstart, MegaMenu, Blog, Portfolio, HTML 5, JQuery;szablon-118368;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/118300/118368-big.jpg;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|118368|2|1,Strona przykładowa|<a href=""https://andalusa.joomlatema.net/""><b>Zobacz</b></a>|3|1,Autor|JoomlaTema|4|1"
228;1;Szablon 112223;Główna,Szablony WordPress CMS,Komunikacja;223;1;112223;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, Responsywny, Przystosowany do wyszukiwarek, Członkowie zespołu, Rozwijane menu, Mapa Google, Zakładki, Zaawansowane opcje szablonu, Blog, Gallery, One Page Templates, HTML 5, JQuery, Parallax;szablon-112223;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/112200/112223-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|112223|2|1,Strona przykładowa|<a href=""http://demo.themexbd.com/pv/tecbit_demo/""><b>Zobacz</b></a>|3|1,Autor|themex|4|1"
229;1;Szablon 112219;Główna,Szablony WordPress CMS,Biznes;256;1;112219;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Lekki szablon, Zawiera wersję dla urządzeń mobilnych, Wielozadaniowy, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Wspiera języki pisane od prawej do lewej, Przystosowany do wyszukiwarek, Rozwijane menu, Mapa Google, Zaawansowane opcje szablonu, Technologia Drag and Drop, Portfolio, One Page Templates, JQuery, Background video;szablon-112219;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/112200/112219-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|112219|2|1,Strona przykładowa|<a href=""http://wp.dreamitsolution.net/softech-preview/""><b>Zobacz</b></a>|3|1,Autor|DreamIT|4|1"
230;1;Szablon 80333;Główna,Szablony WordPress CMS,Elektronika;234;1;80333;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Rozwijane menu, Mapa Google, Przykładowa treść, Zaawansowane opcje szablonu, Optymalizacja wydajności;";szablon-80333;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/80300/80333-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|80333|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_23804/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
231;1;Szablon 71864;Główna,Szablony WordPress CMS,Uroda i piękno;234;1;71864;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Rozwijane menu, Mapa Google, Przykładowa treść, Optymalizacja wydajności, blog, online store/shop, gallery, HTML 5, jQuery;";szablon-71864;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/71800/71864-big.png;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|71864|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_19508/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
232;1;Szablon 58914;Główna,Szablony WordPress CMS,Medycyna;234;1;58914;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-58914;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/58900/58914-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|58914|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_2950/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
233;1;Szablon 74196;Główna,Szablony WordPress CMS,Fotografika;234;1;74196;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Rozwijane menu, Mapa Google, Przykładowa treść, Optymalizacja wydajności, blog, gallery;";szablon-74196;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/74100/74196-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|74196|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_20595/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
234;1;Szablon 81339;Główna,Szablony WordPress CMS,Najbardziej popularne;234;1;81339;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Członkowie zespołu, blog, gallery, Parallax;";szablon-81339;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/81300/81339-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|81339|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_24178/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
235;1;Szablon 54938;Główna,Szablony WordPress CMS,Przemysł;234;1;54938;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-54938;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/54900/54938-1-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|54938|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_26427/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
236;1;Szablon 53591;Główna,Szablony WordPress CMS,Architektura;223;1;53591;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-53591;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/53500/53591-1-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|53591|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/buildwall/landing/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
237;1;Szablon 112457;Główna,Szablony WordPress CMS,Sport;223;1;112457;-1;0;Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Ajax, Bootstrap, Licencja GPL (zdjęcia nie są dołączone), Lekki szablon, Wielozadaniowy, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Przystosowany do wyszukiwarek, Pojedyńczy produkt, Członkowie zespołu, Rozwijane menu, Mapa Google, Przykładowa treść, Zakładki, Zaawansowane opcje szablonu, Technologia Drag and Drop, Optymalizacja wydajności, Blog, Online Store/Shop, HTML 5, JQuery, Parallax;szablon-112457;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/112400/112457-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|112457|2|1,Strona przykładowa|<a href=""http://sigmadigitalpartners.com/themes/templatemonster/wp/huntigo/""><b>Zobacz</b></a>|3|1,Autor|AndromedaThemes|4|1"
238;1;Szablon 71198;Główna,Szablony WordPress CMS,Biznes;234;1;71198;-1;0;"Niniejszy szablon oferuje następujące funkcje: Członkowie zespołu, Rozwijane menu, Mapa Google, Przykładowa treść, Optymalizacja wydajności, blog, HTML 5, jQuery;";szablon-71198;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/71100/71198-big.png;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|71198|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_19066/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
239;1;Szablon 62626;Główna,Szablony WordPress CMS,Biznes;234;1;62626;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-62626;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/62600/62626-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|62626|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/imperion/landing/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
240;1;Szablon 78928;Główna,Szablony Joomla! CMS,Projektowanie wnętrz i meble;223;1;78928;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Wielozadaniowy, Responsywny, Przystosowany dla wysokich rozdzielczości (np. Retina), Wspiera języki pisane od prawej do lewej, Członkowie zespołu;";szablon-78928;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/78900/78928-big.png;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|78928|2|1,Strona przykładowa|<a href=""http://www.afela.joomlastars.co.in/landing/""><b>Zobacz</b></a>|3|1,Autor|joomlastars|4|1"
241;1;Szablon 58493;Główna,Szablony WordPress CMS,Biznes;234;1;58493;-1;0;Niniejszy szablon oferuje następujące funkcje: ;szablon-58493;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/58400/58493-big.jpg;"Typ szablonu|Szablony WordPress CMS|1|1,Numer szablonu|58493|2|1,Strona przykładowa|<a href=""https://ld-wp73.template-help.com/wordpress/prod_26440/v2/""><b>Zobacz</b></a>|3|1,Autor|ZEMEZ|4|1"
242;1;Szablon 79305;Główna,Szablony Joomla! CMS,Biznes;223;1;79305;-1;0;"Niniejszy szablon oferuje następujące funkcje: Panel administracyjny, Bootstrap, Wielozadaniowy, premium, Responsywny, Wspiera języki pisane od prawej do lewej, Członkowie zespołu;";szablon-79305;2020-12-01;2020-12-01;1;https://s.tmimgcdn.com/scr/79300/79305-big.png;"Typ szablonu|Szablony Joomla! CMS|1|1,Numer szablonu|79305|2|1,Strona przykładowa|<a href=""https://www.sultan.joomlastars.co.in""><b>Zobacz</b></a>|3|1,Autor|joomlastars|4|1"
